# 感染拡大前比	京都府 四条河原町付近	鳥取県 晩稲	沖縄県 県庁前	茨城県 取手駅	北海道 札幌駅	宮崎県 新別府町	群馬県 前橋駅	神奈川県 横浜中華街駅	愛知県 栄駅	兵庫県 姫路駅	茨城県 水戸駅	神奈川県 横浜駅	愛媛県 松山市駅東側	広島県 広島駅	神奈川県 川崎駅	大阪府 堺東駅	佐賀県 佐賀駅	富山県 富山駅	千葉県 千葉駅	京都府 京都駅	茨城県 古河駅	山梨県 甲府駅南	滋賀県 草津駅西口	宮城県 仙台駅西	群馬県 高崎駅西	青森県 青森駅	山口県 山口駅	新潟県 新潟駅	長崎県 佐世保四ケ町	熊本県 通町筋	茨城県 つくば駅	広島県 紙屋町	岡山県 岡山表町	沖縄県 国際通り	千葉県 船橋駅	香川県 高松市フェリー通り	石川県 香林坊	岐阜県 岐阜駅	鹿児島県 天文館	三重県 津駅	福岡県 博多駅	徳島県 徳島駅	宮城県 青葉通一番町駅	秋田県 秋田駅	静岡県 静岡駅	東京都 立川駅	東京都 銀座	神奈川県 橋本駅	栃木県 宇都宮オリオン通り	長野県 長野駅	愛知県 名古屋駅	埼玉県 大宮駅西	高知県 はりまや橋	島根県 松江駅	福岡県 天神	福島県 福島駅	山形県 山形駅	福島県 郡山駅	兵庫県 三ノ宮駅	岡山県 岡山駅	大分県 大分駅付近	山口県 下関駅	静岡県 浜松駅	長崎県 浜町アーケード	東京都 東京駅南	東京都 新宿駅	福岡県 福岡空港	栃木県 宇都宮駅	岩手県 盛岡駅北	奈良県 近鉄奈良駅	長崎県 長崎駅	新潟県 長岡駅	神奈川県 みなとみらい	東京都 丸の内	和歌山県 和歌山駅	大阪府 難波	北海道 旭川駅	福岡県 小倉駅	大阪府 梅田	東京都 霞が関	東京都 羽田空港 第1ターミナル	福井県 福井駅	岡山県 倉敷駅	東京都 渋谷センター街	北海道 すすきの	大阪府 伊丹空港	香川県 高松駅	石川県 金沢駅	北海道 新千歳空港	三重県 近鉄四日市駅	沖縄県 那覇空港	東京都 大手町	東京都 品川駅	東京都 羽田空港 第2ターミナル	東京都 東京駅
2020/05/18	-43.3857142857143	-15.9428571428571	-19.6714285714286	-5.87142857142857	-60.2	-24.6857142857143	-9.52857142857143	-34.6428571428571	-47.4428571428571	-48	-45.1714285714286	-65.4142857142857	-27.1571428571429	-32.9428571428571	-50.9285714285714	-23.0571428571429	-18.2714285714286	-39.4142857142857	-55.9	-66.6571428571429	-8.62857142857143	-23.9857142857143	-29.1714285714286	-36.6857142857143	-40.4714285714286	-19.4571428571429	-21.9428571428571	-40.3714285714286	-22.1	-32.2285714285714	-25.2285714285714	-46.2	-18.0857142857143	-24.3428571428571	-45.1142857142857	-34.4	-58.1142857142857	-41.2714285714286	-25.1142857142857	-41.9714285714286	-60.4285714285714	-27.6857142857143	-32.6285714285714	-23.9428571428571	-36.0428571428572	-51.0571428571429	-59.9857142857143	-34.4142857142857	-29.4714285714286	-52.3428571428571	-63.1285714285714	-60.7714285714286	-26.7571428571429	-32.2571428571429	-55.9428571428571	-35.1857142857143	-31.5	-32.2142857142857	-54.5142857142857	-42.2857142857143	-36.2285714285714	-36.5428571428571	-37.3142857142857	-26.5285714285714	-69.0857142857143	-67.7714285714286	-55.9714285714286	-46.7857142857143	-36	-35.6142857142857	-36.3428571428571	-30.2571428571429	-70.8428571428571	-75.3428571428571	-42.7285714285714	-62.5285714285714	-48.7857142857143	-55.3857142857143	-73.3285714285714	-60.7857142857143	-67.2	-50.0571428571429	-47.8571428571429	-66.6714285714286	-50.4	-56.6714285714286	-51	-63.7857142857143	-71.4142857142857	-40.4	-67.2714285714286	-70	-67.1428571428571	-74.9428571428572	-74.9
2020/05/19	-42.6	-14.0714285714286	-18.1571428571429	-5.2	-60.1428571428571	-19.3142857142857	-10.3	-35.1	-45.6142857142857	-46.9571428571429	-44.9	-64.7714285714286	-25.8857142857143	-32.2428571428571	-50.6428571428571	-22.2285714285714	-18.6142857142857	-38.6142857142857	-55.6142857142857	-66.2	-8.71428571428571	-23.3857142857143	-28.3857142857143	-36	-38.1	-18.9428571428571	-21.8285714285714	-39.7	-21.4428571428571	-32.1714285714286	-24.7714285714286	-45.3	-17.9	-23.7857142857143	-45.1428571428571	-33.3857142857143	-55.7857142857143	-40.4142857142857	-25.3857142857143	-41.4285714285714	-59.0857142857143	-27.9571428571429	-32.1	-23	-34.1857142857143	-50.6285714285714	-59.6571428571429	-34.5857142857143	-28.6285714285714	-50.7428571428571	-61.8714285714286	-60.6285714285714	-26.8714285714286	-32.3	-54.4428571428571	-35.0142857142857	-31.0428571428571	-31.2714285714286	-53.8	-41.2714285714286	-35.5571428571429	-36.6714285714286	-36.7428571428571	-27.2142857142857	-69.0571428571429	-67.4428571428571	-56.8285714285714	-44.9857142857143	-35.2142857142857	-35.6142857142857	-34.7428571428571	-29.6714285714286	-71.4142857142857	-75.3	-40.5	-61.3571428571429	-47.4857142857143	-54.4714285714286	-72.6	-60.7	-67.4285714285714	-50.1714285714286	-46.1285714285714	-66.4	-50.1428571428571	-54.9857142857143	-50.3285714285714	-63.1571428571429	-71.9857142857143	-39.3428571428571	-67.5571428571428	-70.2142857142857	-67.3285714285714	-74.9714285714286	-74.8
2020/05/20	-42.1571428571429	-11.5714285714286	-15.6714285714286	-4.08571428571429	-60.0857142857143	-14.0285714285714	-11.1714285714286	-35.7285714285714	-43.2142857142857	-45.6428571428571	-44.3142857142857	-64.0857142857143	-25.8285714285714	-31.1714285714286	-50.4571428571428	-21.3	-18.2571428571429	-38.2857142857143	-55.6142857142857	-65.3142857142857	-8.54285714285714	-23.3	-28.3142857142857	-35.7428571428571	-35.7	-18.7857142857143	-21.3857142857143	-38.7428571428571	-21.1571428571429	-31.1142857142857	-24.3714285714286	-43.6	-17.2285714285714	-22.3714285714286	-45.1428571428571	-32.1571428571429	-53.6571428571429	-39.7	-24.8285714285714	-40.6428571428571	-56.5571428571429	-27.5	-31.8285714285714	-21.7714285714286	-32.5714285714286	-50.6857142857143	-59.5714285714286	-34.4714285714286	-27.8142857142857	-48.1285714285714	-59.7428571428571	-60.5428571428571	-26.6428571428571	-32.1	-52	-34.1428571428571	-30.3857142857143	-30.6428571428571	-53.0714285714286	-39.8714285714286	-34.0714285714286	-35.0714285714286	-36.0571428571429	-27.2	-68.7571428571429	-67.1571428571429	-56.1571428571429	-43.6857142857143	-34.6571428571429	-34.7857142857143	-33.4285714285714	-28.7857142857143	-71.6428571428571	-75.3285714285714	-38.6285714285714	-59.8	-45.6571428571429	-52.7571428571429	-71.4	-60.4	-67.6571428571429	-49.6142857142857	-43.9857142857143	-66.2714285714286	-50.3142857142857	-55.2	-50.3	-62.9714285714286	-71.5571428571428	-38.6428571428571	-66.9285714285714	-70.2428571428571	-67.2714285714286	-74.8142857142857	-74.7142857142857
2020/05/21	-41.2571428571429	-7.97142857142857	-13.5142857142857	-3.67142857142857	-59.9285714285714	-12.5857142857143	-10.4	-36.1857142857143	-40.2428571428571	-44.2428571428571	-42.0857142857143	-63.1571428571429	-25.4714285714286	-30.5571428571429	-49.9857142857143	-19.9285714285714	-17.6714285714286	-37.0142857142857	-55.2	-64.5714285714286	-8.3	-22.4285714285714	-27.1142857142857	-34.8285714285714	-32.7	-18.5857142857143	-20.2	-37.9285714285714	-20.1857142857143	-30.0571428571429	-23.3857142857143	-41.4285714285714	-16.5857142857143	-21.6714285714286	-44.4285714285714	-31.3142857142857	-51.1285714285714	-38.2	-23.9285714285714	-39.5428571428571	-53.7714285714286	-26.5	-31.1285714285714	-20.9857142857143	-30.7857142857143	-50.3285714285714	-59.3285714285714	-34.3857142857143	-27.8142857142857	-45.3714285714286	-57.0285714285714	-60.1285714285714	-25.6571428571429	-31.7571428571429	-48.4857142857143	-33.4428571428571	-29.0285714285714	-29.8285714285714	-52.1	-38.5285714285714	-32.8571428571429	-34.0714285714286	-35.2571428571429	-26.5285714285714	-68.4142857142857	-66.5285714285714	-56.5	-42.8285714285714	-34.2714285714286	-33.6142857142857	-32.7714285714286	-28.9428571428571	-71.7142857142857	-75.0714285714286	-36.1285714285714	-57.7142857142857	-43.8	-50.5571428571429	-70.1142857142857	-60.1	-67.2428571428571	-48.2142857142857	-42.2	-65.8571428571429	-50.1	-54.6	-49.5285714285714	-62.1857142857143	-71.5714285714286	-37.4	-66.6142857142857	-70.1428571428571	-67.0857142857143	-74.4142857142857	-74.5857142857143
2020/05/22	-39	-7.41428571428571	-11.8142857142857	-3.38571428571429	-59.8857142857143	-12.5	-10.6285714285714	-36.3428571428571	-37.5857142857143	-42.2	-41.1285714285714	-62.3285714285714	-25.3428571428571	-29.3142857142857	-49.6142857142857	-18.6	-17.6285714285714	-34.7571428571429	-54.8714285714286	-63.4714285714286	-8.05714285714286	-22.0142857142857	-25.6714285714286	-34.0714285714286	-30.4142857142857	-17.9571428571429	-19.2857142857143	-37.0571428571429	-19.5571428571429	-29.1857142857143	-22.8142857142857	-39.1857142857143	-15.9	-20.4714285714286	-44.2142857142857	-30.7	-47.9857142857143	-37.3571428571429	-23.3714285714286	-39.0428571428571	-50.6428571428571	-25.4571428571429	-30.5428571428571	-20.3142857142857	-29.7571428571429	-49.9857142857143	-59.0428571428571	-34.2142857142857	-27.7857142857143	-43.3	-54.1428571428571	-59.8571428571429	-25.2857142857143	-30.7571428571429	-45.2571428571429	-33.0571428571429	-28.7285714285714	-28.7285714285714	-50.3285714285714	-36.8428571428571	-31.6142857142857	-33.2428571428571	-34.2714285714286	-25.8142857142857	-68.1142857142857	-66.0285714285714	-56.4714285714286	-41.7857142857143	-33.2571428571429	-32.5285714285714	-32.6857142857143	-27.9	-71.6142857142857	-74.9571428571429	-33.8	-55	-42.1714285714286	-47.9428571428571	-67.5857142857143	-59.8428571428571	-66.9714285714286	-45.8571428571429	-41.8	-65.5857142857143	-49.8857142857143	-54.5142857142857	-48.8	-60.2714285714286	-71.1285714285714	-36.0857142857143	-66.0285714285714	-69.9428571428572	-66.9	-74.6142857142857	-74.3857142857143
2020/05/23	-36.8285714285714	-7.22857142857143	-11.3428571428571	-3.41428571428571	-59.8142857142857	-12.0285714285714	-11.1	-36.4285714285714	-34.8142857142857	-40.1	-39.0571428571429	-61.4571428571429	-24.5571428571429	-28.3	-49.3571428571429	-16.4857142857143	-18	-33.6285714285714	-54.0142857142857	-62.1285714285714	-8.22857142857143	-22	-24.6714285714286	-33.5142857142857	-27.7714285714286	-17.6714285714286	-17.7857142857143	-35.9857142857143	-18.6714285714286	-28.1142857142857	-22.2428571428571	-37.1428571428571	-15.3	-20.0714285714286	-44.2714285714286	-29.8285714285714	-45.7571428571429	-36.0857142857143	-22.7857142857143	-37.6	-47.4142857142857	-24.4714285714286	-29.7714285714286	-20.1428571428571	-28.3571428571429	-49.5857142857143	-58.6714285714286	-33.9285714285714	-27.3285714285714	-40.6428571428571	-51.9857142857143	-59.4142857142857	-24.0714285714286	-30.2428571428571	-42.2142857142857	-32.3142857142857	-28.6285714285714	-27.9857142857143	-48.9571428571429	-35.9571428571429	-30.8285714285714	-32.6285714285714	-33.3285714285714	-24.6714285714286	-67.8857142857143	-65.6	-56.2142857142857	-40.3571428571429	-33.2285714285714	-31.3428571428571	-31.6142857142857	-27.5857142857143	-71.4714285714286	-74.7285714285714	-32.0571428571429	-52.1571428571429	-43.1285714285714	-45.2857142857143	-64.1714285714286	-59.6571428571428	-66.5428571428571	-43.9714285714286	-41.3571428571428	-65.2285714285714	-49.9428571428571	-53.4571428571429	-48.0714285714286	-58.6285714285714	-70.2285714285714	-35.9571428571429	-66.3714285714286	-69.9285714285714	-66.7	-74	-74.3285714285714
2020/05/24	-32.5	-5.24285714285714	-11.3	-3.88571428571429	-59.7571428571429	-9.95714285714286	-10.8857142857143	-35.8571428571429	-31.2142857142857	-37.5857142857143	-37.0285714285714	-59.5571428571429	-23.4571428571429	-26.9	-48.3571428571429	-14.3857142857143	-17.1	-32.9571428571429	-50.4285714285714	-60.5857142857143	-8.4	-22.0142857142857	-22.0571428571429	-33.0571428571429	-26.7	-17.1571428571429	-16.4285714285714	-33.8142857142857	-18.0857142857143	-26.2142857142857	-20.7571428571429	-34.1571428571429	-14.4857142857143	-20.4571428571429	-43.1571428571429	-28.6428571428571	-42.7	-35.0714285714286	-21.0571428571429	-36.7857142857143	-43.4571428571429	-23.5142857142857	-28.2285714285714	-19.5142857142857	-25.8571428571429	-48.8142857142857	-58.0714285714286	-33.6714285714286	-26.6714285714286	-37.2571428571429	-48.4428571428571	-58.0285714285714	-23.9142857142857	-29.6	-39.3142857142857	-32.1571428571429	-28.1571428571429	-27.4571428571429	-47.3142857142857	-34.6428571428571	-28.8857142857143	-32.5571428571429	-32.5142857142857	-24.0714285714286	-67.2428571428571	-64.7142857142857	-56.0714285714286	-40.0571428571429	-33.0857142857143	-30.0428571428571	-30.4	-26.2428571428571	-71.1571428571429	-74.2428571428571	-29.9428571428571	-48.4428571428571	-44.6714285714286	-41.9428571428571	-62.2571428571429	-58.5142857142857	-66.0142857142857	-41.9714285714286	-39.9714285714286	-64.6	-50.2142857142857	-54.1285714285714	-47.3714285714286	-57.0571428571429	-70.3428571428571	-36.2428571428571	-65.6857142857143	-69.7	-66.4285714285714	-73.6142857142857	-74.0142857142857
2020/05/25	-28.5571428571429	-3.07142857142857	-9.28571428571428	-4.4	-59.7857142857143	-9.25714285714286	-10.8142857142857	-35.4428571428571	-30.2571428571429	-35.9285714285714	-34.6714285714286	-58.2142857142857	-22.5428571428571	-25.8	-47.6714285714286	-12.9	-17.5	-31.9857142857143	-47.0714285714286	-59.3857142857143	-9.77142857142857	-21.1428571428571	-19.6857142857143	-32.0571428571429	-25.9857142857143	-16.5571428571429	-16.0857142857143	-32.4285714285714	-17.6428571428571	-25.4428571428571	-19.9714285714286	-31.6142857142857	-14.6571428571429	-20.4428571428571	-43.1142857142857	-27.7285714285714	-40.1	-34.4857142857143	-20.3571428571429	-36.0428571428571	-39.8857142857143	-22.8714285714286	-26.2571428571429	-18.1857142857143	-24.4142857142857	-48.8142857142857	-57.8142857142857	-33.0714285714286	-26.7142857142857	-34.1285714285714	-45.5142857142857	-57.0285714285714	-23.9571428571429	-28.7285714285714	-37.2142857142857	-31.1571428571429	-27.0142857142857	-27.0428571428571	-45.9428571428571	-33.2857142857143	-26.8285714285714	-32.6285714285714	-32	-23.6	-66.8571428571429	-64.1857142857143	-56.2	-39.2714285714286	-31.7285714285714	-29.9	-29.9142857142857	-26.1857142857143	-70.9285714285714	-74.0285714285714	-27.5	-45.4142857142857	-43.8285714285714	-39.4714285714286	-60.6142857142857	-58.8857142857143	-65.6285714285714	-39.7571428571429	-38.5857142857143	-64.2	-50.6142857142857	-53.9	-46.6	-55.4428571428571	-69.8428571428571	-35.7714285714286	-65.6285714285714	-69.4	-66.3857142857143	-73.8428571428571	-73.8285714285714
2020/05/26	-26.4142857142857	-4.14285714285714	-8	-4.44285714285714	-59.5571428571429	-8.9	-9.3	-34.7428571428571	-28.9142857142857	-34.0142857142857	-32.8142857142857	-56.9	-21.4857142857143	-25.2142857142857	-46.8428571428571	-11.0857142857143	-17.3857142857143	-30.8428571428571	-43.9857142857143	-56.6714285714286	-9.27142857142857	-20.6142857142857	-17.8	-31.2	-25.0857142857143	-16.2285714285714	-15.1285714285714	-31.7428571428571	-16.8428571428571	-24.2571428571429	-19.3142857142857	-30.1285714285714	-14.1571428571429	-19.6142857142857	-41.5571428571429	-27.5714285714286	-38.6571428571429	-33.1285714285714	-19.2285714285714	-33.0142857142857	-37.7571428571429	-21.6142857142857	-25.8857142857143	-18.2285714285714	-24.1428571428571	-48.3571428571428	-57.3	-32.4571428571429	-26.2	-33.4142857142857	-43.7	-55.9142857142857	-23.3428571428571	-27.7142857142857	-34.9285714285714	-30.9857142857143	-26.3714285714286	-26.2857142857143	-44.1	-32.5428571428571	-26.1	-30.8142857142857	-31.2	-22.2285714285714	-66.3428571428571	-63.6857142857143	-56.2285714285714	-38.9857142857143	-31.3571428571429	-29.2428571428571	-29.0142857142857	-25.5	-70.1571428571429	-73.8	-27.7	-43.3571428571429	-43.7285714285714	-37.6857142857143	-57.1428571428571	-58.4	-65.4571428571429	-38.0285714285714	-37.7571428571429	-63.3571428571428	-50.5285714285714	-54.2571428571429	-46.1428571428571	-54.2285714285714	-69.0571428571428	-35.7571428571429	-65.4571428571429	-69.0714285714286	-66.0857142857143	-73.7857142857143	-73.5
2020/05/27	-23.9285714285714	-0.857142857142857	-6.87142857142857	-4.2	-59.1571428571429	-7.98571428571429	-9.27142857142857	-34.1714285714286	-27.7142857142857	-32.8285714285714	-31.2857142857143	-55.1714285714286	-20.4	-24.4714285714286	-45.6571428571429	-9.87142857142857	-16.7428571428571	-29.7428571428571	-40.3142857142857	-54.2	-9.1	-19.5285714285714	-15.7142857142857	-29.6857142857143	-24.4857142857143	-16.5571428571429	-15.4571428571429	-30.9285714285714	-16.3428571428571	-23.7714285714286	-18.7285714285714	-29.4285714285714	-14.3142857142857	-19.4	-39.7857142857143	-28.0714285714286	-37.8142857142857	-32.2142857142857	-22.2428571428571	-30.8428571428571	-36.5857142857143	-21.2285714285714	-24.7	-18.7142857142857	-23.8	-47.6	-56.3714285714286	-32.2428571428571	-25.0571428571429	-32.4571428571429	-42.5142857142857	-54.5285714285714	-22.9142857142857	-26.3428571428571	-33.6714285714286	-30.1142857142857	-26.6142857142857	-25.5142857142857	-42.4571428571429	-32.0714285714286	-26.2142857142857	-28.9571428571429	-30.9714285714286	-22.0142857142857	-65.5428571428571	-62.5714285714286	-55.7142857142857	-38.4857142857143	-30	-28.1428571428571	-28.5428571428571	-25.7142857142857	-69.4	-73.1428571428571	-26.9714285714286	-41.7857142857143	-44.2	-37.1285714285714	-54.2142857142857	-57.7285714285714	-64.8714285714286	-36.4714285714286	-37.3	-62.2142857142857	-50.0714285714286	-54.3142857142857	-45.1285714285714	-52.6142857142857	-68.7428571428571	-34.7142857142857	-65.3	-68.5714285714286	-65.4142857142857	-73.4571428571429	-72.8142857142857
2020/05/28	-21.3428571428571	-4.05714285714286	-6	-4.72857142857143	-58.3571428571429	-9.37142857142857	-8.78571428571429	-32.8285714285714	-26.4142857142857	-30.7714285714286	-29.8571428571429	-52.6142857142857	-18.8	-23.4714285714286	-44	-8.7	-16.8	-29.0142857142857	-36.3428571428571	-51.7	-8.92857142857143	-19.0714285714286	-15.3571428571429	-28.7714285714286	-24.2285714285714	-15.9714285714286	-15.9	-30.1428571428571	-16.2571428571429	-22.7142857142857	-18.7857142857143	-28.8142857142857	-13.7428571428571	-18.3714285714286	-36.9285714285714	-27.5285714285714	-37.2285714285714	-31.3857142857143	-25.2571428571429	-30.0714285714286	-35.4857142857143	-20.5714285714286	-23.6714285714286	-18.9428571428571	-23.3285714285714	-46.6142857142857	-55.1571428571429	-31.1428571428571	-24.1857142857143	-32.1285714285714	-41.7428571428571	-52.7714285714286	-23.2714285714286	-24.8428571428571	-32.7142857142857	-29.1571428571429	-26.8571428571429	-24.6285714285714	-40.8	-30.9714285714286	-28.4714285714286	-26.7857142857143	-30.2	-21.3142857142857	-64.6714285714286	-61.2714285714286	-55.3285714285714	-38.0428571428571	-29.1428571428571	-27.3571428571429	-28.4428571428571	-25.3857142857143	-68.5285714285714	-72.5714285714286	-27.2428571428571	-40.0142857142857	-44.0142857142857	-36.3142857142857	-51.2714285714286	-57	-64.8571428571429	-35.5428571428571	-35.9142857142857	-61.0857142857143	-49.5	-55.6714285714286	-44.1285714285714	-51.2	-68.1	-34.9857142857143	-64.7714285714286	-67.9142857142857	-64.8714285714286	-73.2428571428571	-71.8857142857143
2020/05/29	-19.1714285714286	-3.78571428571429	-5.48571428571429	-4.91428571428571	-57.2285714285714	-9.21428571428571	-9.61428571428572	-32.0714285714286	-25.0857142857143	-29.2428571428571	-28.9	-50.0857142857143	-17.1142857142857	-22.9285714285714	-41.9857142857143	-7.44285714285714	-16	-28.7428571428571	-32.3	-49.2428571428571	-9.24285714285714	-18.5428571428571	-15.0428571428571	-27.9142857142857	-23.3142857142857	-15.9714285714286	-15.8857142857143	-29.7714285714286	-15.7571428571429	-21.6714285714286	-18.6285714285714	-28.1857142857143	-13.5571428571429	-18.4	-33.7571428571429	-27.7142857142857	-37.1285714285714	-30.4714285714286	-28.6428571428571	-28.7285714285714	-35.0142857142857	-20.1285714285714	-22.7142857142857	-18.1857142857143	-23.0428571428571	-45.4	-53.8285714285714	-30.0285714285714	-23.4428571428571	-31.0571428571429	-40.7857142857143	-51.1142857142857	-22.8714285714286	-23.5	-31.8142857142857	-28.4142857142857	-27.1857142857143	-23.9571428571429	-39.8285714285714	-30.2571428571429	-31.0285714285714	-24.9571428571429	-29.7428571428571	-21.1714285714286	-63.7714285714286	-59.6428571428572	-54.8571428571428	-38.0285714285714	-28.6428571428571	-27.0857142857143	-28.2	-25.5428571428571	-66.7	-71.7857142857143	-27.4857142857143	-38.9714285714286	-43.4857142857143	-36.9428571428571	-49.8428571428571	-56.0571428571429	-64.6714285714286	-35.1142857142857	-34.9571428571429	-59.6	-48.4	-56.0571428571429	-43.6428571428571	-50.6857142857143	-68.1571428571429	-34.4142857142857	-64.0285714285714	-67.1428571428572	-64.1428571428572	-72.7428571428571	-70.9714285714286
2020/05/30	-17.2285714285714	-5.31428571428571	-4.62857142857143	-4.6	-56.1	-9.54285714285714	-8.81428571428571	-31.0714285714286	-23.6571428571429	-27.9428571428571	-28.2571428571429	-47.3857142857143	-15.3142857142857	-22.1285714285714	-39.1857142857143	-6.98571428571428	-15.0714285714286	-27.8714285714286	-28.7142857142857	-46.8857142857143	-8.77142857142857	-17.8857142857143	-14.7714285714286	-27.0428571428571	-22.8	-15.4285714285714	-15.4857142857143	-29.2285714285714	-15.3428571428571	-20.7857142857143	-18.2428571428571	-27.0714285714286	-13.4428571428571	-18.1571428571429	-30.4714285714286	-27.8285714285714	-36.7285714285714	-29.2857142857143	-27.9285714285714	-27.6857142857143	-34.6	-20.1285714285714	-22.3142857142857	-17.8857142857143	-22.8428571428571	-44.0142857142857	-51.9571428571429	-28.7428571428571	-22.3857142857143	-29.9571428571429	-39.3714285714286	-49.4142857142857	-23.5	-23.0285714285714	-30.9857142857143	-28.6571428571429	-27.2857142857143	-23.9571428571429	-38.5571428571429	-29.3571428571429	-30.3571428571429	-22.7	-29.0285714285714	-20.9428571428571	-62.4	-57.6714285714286	-54.9428571428571	-37.3285714285714	-28.5142857142857	-27.1857142857143	-28.0571428571429	-25.1714285714286	-64.6428571428572	-70.8428571428571	-27.3857142857143	-37.8428571428571	-40.9	-37.5714285714286	-48.9285714285714	-55.1142857142857	-63.9857142857143	-34.6428571428571	-33.4714285714286	-57.8285714285714	-47.0142857142857	-56.1428571428572	-43.4142857142857	-50.4285714285714	-67.7142857142857	-34.4857142857143	-62.8571428571429	-66.2142857142857	-62.9428571428571	-72.8714285714286	-69.5714285714286
2020/05/31	-14.9428571428571	-3.81428571428571	-2.75714285714286	-4.6	-54.3428571428571	-8.04285714285714	-9.41428571428571	-29.3857142857143	-21.6714285714286	-26.9428571428571	-26.8142857142857	-44.0714285714286	-14.3714285714286	-21.5428571428571	-34.7285714285714	-6.74285714285714	-16.3142857142857	-27.1	-25.8714285714286	-44.8	-8.21428571428572	-16.9428571428571	-14.5142857142857	-25.5857142857143	-22	-15.0714285714286	-14.6	-28.8714285714286	-14.8142857142857	-19.4	-18.6714285714286	-26.2142857142857	-13.6	-17.3857142857143	-27.4714285714286	-27.3142857142857	-36.3	-28.6714285714286	-27.6428571428571	-27.2857142857143	-34.3142857142857	-19.1285714285714	-21.2285714285714	-17.3857142857143	-21.6	-41.6857142857143	-47.6714285714286	-27.1571428571429	-21.9571428571429	-29.3142857142857	-38.6714285714286	-48.0142857142857	-22	-22.2571428571429	-30.2714285714286	-27.1285714285714	-26.4142857142857	-22.9428571428571	-36.4142857142857	-28.7714285714286	-29.5714285714286	-21.4571428571429	-28.1285714285714	-20.1428571428571	-60.5	-54.4	-55.1857142857143	-36.2	-28.3	-27	-28.1571428571429	-25.2857142857143	-59.6714285714286	-68.8	-26.6571428571429	-36.9428571428571	-37.5142857142857	-39.2428571428571	-45.4142857142857	-54.4714285714286	-63.4428571428571	-34.0714285714286	-32.4857142857143	-56.0571428571429	-45.3285714285714	-55.5	-43.4571428571429	-49.7285714285714	-67.4857142857143	-33.9285714285714	-63.0714285714286	-63.7857142857143	-62.1857142857143	-72.5714285714286	-67.1714285714286
2020/06/01	-14.7285714285714	-2.92857142857143	-2.6	-3.85714285714286	-52.5	-5.32857142857143	-8.85714285714286	-28.7	-20.6571428571429	-26.4285714285714	-26.0714285714286	-41.1285714285714	-13.8142857142857	-20.8142857142857	-30.4428571428571	-6.22857142857143	-15.8	-26.4285714285714	-23.7285714285714	-43	-7.97142857142857	-15.9428571428571	-14.0857142857143	-24.3857142857143	-21.0428571428571	-15.0142857142857	-12.0714285714286	-27.8142857142857	-14.3571428571429	-17.7	-18.2571428571429	-25.5142857142857	-13.0571428571429	-17.0285714285714	-24.3571428571429	-26.7285714285714	-36.0857142857143	-27.9714285714286	-26.8428571428571	-26.2142857142857	-33.5857142857143	-18.9571428571429	-20.7	-17.1857142857143	-20.9857142857143	-39.3285714285714	-44.3285714285714	-25.9285714285714	-21.9428571428571	-28.7714285714286	-38.1428571428571	-46.9142857142857	-20.9	-22.8142857142857	-29.1142857142857	-26.8285714285714	-26.8142857142857	-22.1857142857143	-34.6428571428571	-28.5571428571429	-29.1857142857143	-20.2285714285714	-27.5142857142857	-19.5285714285714	-58.9571428571429	-51.5	-54.0142857142857	-35.6714285714286	-28.4428571428571	-27.2714285714286	-27.6428571428571	-24.7571428571429	-55.6428571428571	-67.4142857142857	-26.7714285714286	-36.2285714285714	-36.7142857142857	-40.7428571428571	-42.2428571428571	-53.7571428571429	-63.2428571428571	-33.6714285714286	-31.7	-54.4714285714286	-43.5428571428571	-55.3714285714286	-43.8	-49.3428571428571	-66.8285714285714	-34.0571428571429	-62.2428571428571	-62.0285714285714	-61.0285714285714	-71.9428571428572	-64.9571428571428
2020/06/02	-13.1571428571429	-0.0285714285714287	-1.62857142857143	-2.87142857142857	-46.4714285714286	-5.37142857142857	-9.27142857142857	-27.6142857142857	-18.6571428571429	-24.6	-25.4285714285714	-37.9857142857143	-12.8571428571429	-19.1285714285714	-26.5714285714286	-6.62857142857143	-14.6857142857143	-25.1571428571429	-21.9714285714286	-42	-7.05714285714286	-14.8	-14.1857142857143	-23.0857142857143	-20.3571428571429	-14.8571428571429	-12.2	-26.7714285714286	-14.3285714285714	-16.3	-17.8	-24.6	-12.3857142857143	-16.1428571428571	-22.4285714285714	-26.1714285714286	-34.6428571428571	-26.8571428571429	-26.1857142857143	-25.6857142857143	-31.9285714285714	-18.3142857142857	-19.5571428571429	-16.4571428571429	-20.2	-36.8	-41.0285714285714	-24.1714285714286	-21.1571428571429	-27.3857142857143	-36.2857142857143	-44	-20.2571428571429	-21.3	-28.2	-25.7142857142857	-25.5285714285714	-22.1142857142857	-33.5714285714286	-27.9857142857143	-28.9285714285714	-21.4142857142857	-26.4857142857143	-19.3857142857143	-56.7714285714286	-47.8857142857143	-52.4571428571429	-35.1142857142857	-28.4428571428571	-26.5142857142857	-27.8714285714286	-24.7285714285714	-52.6285714285714	-65.0285714285714	-26.1285714285714	-35.1571428571429	-35.9571428571429	-41.4571428571429	-41.5857142857143	-51.5571428571429	-60.8428571428571	-32.9142857142857	-31.5142857142857	-51.7571428571429	-41.2	-55.3571428571429	-42.2	-48.3	-65.9285714285714	-34.2285714285714	-60.9428571428571	-59.8285714285714	-58.6428571428571	-70.3428571428571	-62.3857142857143
